"id_rz_no_lectura","id_persona","razon_no_lectura"
23139,20189,"sin informacion (posible lector frecuente)"
23140,20190,"sin informacion (posible lector frecuente)"
23141,20191,"sin informacion (posible lector frecuente)"
23142,20192,"sin informacion (posible lector frecuente)"
23143,20193,"sin informacion (posible lector frecuente)"
23144,20194,"sin informacion (posible lector frecuente)"
23145,20195,"sin informacion (posible lector frecuente)"
23146,20196,"sin informacion (posible lector frecuente)"
23147,20197,"sin informacion (posible lector frecuente)"
23148,20198,"sin informacion (posible lector frecuente)"
23149,20199,"sin informacion (posible lector frecuente)"
23150,20200,"sin informacion (posible lector frecuente)"
23151,20201,"sin informacion (posible lector frecuente)"
23152,20202,"sin informacion (posible lector frecuente)"
23153,20203,"sin informacion (posible lector frecuente)"
23154,20204,"sin informacion (posible lector frecuente)"
23155,20205,"sin informacion (posible lector frecuente)"
23156,20206,"sin informacion (posible lector frecuente)"
23157,20207,"sin informacion (posible lector frecuente)"
23158,20208,"sin informacion (posible lector frecuente)"
23159,20209,"sin informacion (posible lector frecuente)"
23160,20210,"sin informacion (posible lector frecuente)"
23161,20211,"sin informacion (posible lector frecuente)"
23162,20212,"sin informacion (posible lector frecuente)"
23163,20213,"sin informacion (posible lector frecuente)"
23164,20214,"sin informacion (posible lector frecuente)"
23165,20215,"sin informacion (posible lector frecuente)"
23166,20216,"sin informacion (posible lector frecuente)"
23167,20217,"sin informacion (posible lector frecuente)"
23168,20218,"sin informacion (posible lector frecuente)"
23169,20219,"sin informacion (posible lector frecuente)"
23170,20220,"sin informacion (posible lector frecuente)"
23171,20221,"sin informacion (posible lector frecuente)"
23172,20222,"sin informacion (posible lector frecuente)"
23173,20223,"sin informacion (posible lector frecuente)"
23174,20225,"sin informacion (posible lector frecuente)"
23175,20226,"sin informacion (posible lector frecuente)"
23176,20227,"sin informacion (posible lector frecuente)"
23177,20229,"sin informacion (posible lector frecuente)"
23178,20230,"sin informacion (posible lector frecuente)"
23179,20231,"sin informacion (posible lector frecuente)"
23180,20232,"sin informacion (posible lector frecuente)"
23181,20233,"sin informacion (posible lector frecuente)"
23182,20234,"sin informacion (posible lector frecuente)"
23183,20235,"sin informacion (posible lector frecuente)"
23184,20236,"sin informacion (posible lector frecuente)"
23185,20237,"sin informacion (posible lector frecuente)"
23186,20238,"sin informacion (posible lector frecuente)"
23187,20239,"sin informacion (posible lector frecuente)"
23188,20240,"sin informacion (posible lector frecuente)"
23189,20241,"sin informacion (posible lector frecuente)"
23190,20242,"sin informacion (posible lector frecuente)"
23191,20243,"sin informacion (posible lector frecuente)"
23192,20244,"sin informacion (posible lector frecuente)"
23193,20245,"sin informacion (posible lector frecuente)"
23194,20246,"sin informacion (posible lector frecuente)"
23195,20247,"sin informacion (posible lector frecuente)"
23196,20248,"sin informacion (posible lector frecuente)"
23197,20249,"sin informacion (posible lector frecuente)"
23198,20250,"sin informacion (posible lector frecuente)"
23199,20251,"sin informacion (posible lector frecuente)"
23200,20252,"sin informacion (posible lector frecuente)"
23201,20253,"sin informacion (posible lector frecuente)"
23202,20254,"sin informacion (posible lector frecuente)"
23203,20255,"sin informacion (posible lector frecuente)"
23204,20257,"sin informacion (posible lector frecuente)"
23205,20258,"sin informacion (posible lector frecuente)"
23206,20259,"sin informacion (posible lector frecuente)"
23207,20260,"sin informacion (posible lector frecuente)"
23208,20261,"sin informacion (posible lector frecuente)"
23209,20262,"sin informacion (posible lector frecuente)"
23210,20263,"sin informacion (posible lector frecuente)"
23211,20264,"sin informacion (posible lector frecuente)"
23212,20265,"sin informacion (posible lector frecuente)"
23213,20266,"sin informacion (posible lector frecuente)"
23214,20267,"sin informacion (posible lector frecuente)"
23215,20268,"sin informacion (posible lector frecuente)"
23216,20269,"sin informacion (posible lector frecuente)"
23217,20270,"sin informacion (posible lector frecuente)"
23218,20271,"sin informacion (posible lector frecuente)"
23219,20272,"sin informacion (posible lector frecuente)"
23220,20273,"sin informacion (posible lector frecuente)"
23221,20274,"sin informacion (posible lector frecuente)"
23222,20275,"sin informacion (posible lector frecuente)"
23223,20276,"sin informacion (posible lector frecuente)"
23224,20277,"sin informacion (posible lector frecuente)"
23225,20278,"sin informacion (posible lector frecuente)"
23226,20279,"sin informacion (posible lector frecuente)"
23227,20280,"sin informacion (posible lector frecuente)"
23228,20281,"sin informacion (posible lector frecuente)"
23229,20282,"sin informacion (posible lector frecuente)"
23230,20283,"sin informacion (posible lector frecuente)"
23231,20284,"sin informacion (posible lector frecuente)"
23232,20285,"sin informacion (posible lector frecuente)"
23233,20286,"sin informacion (posible lector frecuente)"
23234,20287,"sin informacion (posible lector frecuente)"
23235,20288,"sin informacion (posible lector frecuente)"
23236,20289,"sin informacion (posible lector frecuente)"
23237,20290,"sin informacion (posible lector frecuente)"
23238,20291,"sin informacion (posible lector frecuente)"
23239,20292,"sin informacion (posible lector frecuente)"
23240,20293,"sin informacion (posible lector frecuente)"
23241,20294,"sin informacion (posible lector frecuente)"
23242,20295,"sin informacion (posible lector frecuente)"
23243,20296,"sin informacion (posible lector frecuente)"
23244,20297,"sin informacion (posible lector frecuente)"
23245,20298,"sin informacion (posible lector frecuente)"
23246,20299,"sin informacion (posible lector frecuente)"
23247,20300,"sin informacion (posible lector frecuente)"
23248,20301,"sin informacion (posible lector frecuente)"
23249,20302,"sin informacion (posible lector frecuente)"
23250,20303,"sin informacion (posible lector frecuente)"
23251,20304,"sin informacion (posible lector frecuente)"
23252,20306,"sin informacion (posible lector frecuente)"
23253,20307,"sin informacion (posible lector frecuente)"
23254,20309,"sin informacion (posible lector frecuente)"
23255,20310,"sin informacion (posible lector frecuente)"
23256,20311,"sin informacion (posible lector frecuente)"
23257,20312,"sin informacion (posible lector frecuente)"
23258,20313,"sin informacion (posible lector frecuente)"
23259,20314,"sin informacion (posible lector frecuente)"
23260,20315,"sin informacion (posible lector frecuente)"
23261,20316,"sin informacion (posible lector frecuente)"
23262,20317,"sin informacion (posible lector frecuente)"
23263,20318,"sin informacion (posible lector frecuente)"
23264,20319,"sin informacion (posible lector frecuente)"
23265,20320,"sin informacion (posible lector frecuente)"
23266,20321,"sin informacion (posible lector frecuente)"
23267,20322,"sin informacion (posible lector frecuente)"
23268,20323,"sin informacion (posible lector frecuente)"
23269,20324,"sin informacion (posible lector frecuente)"
23270,20325,"sin informacion (posible lector frecuente)"
23271,20326,"sin informacion (posible lector frecuente)"
23272,20327,"sin informacion (posible lector frecuente)"
23273,20328,"sin informacion (posible lector frecuente)"
23274,20329,"sin informacion (posible lector frecuente)"
23275,20330,"sin informacion (posible lector frecuente)"
23276,20331,"sin informacion (posible lector frecuente)"
23277,20332,"sin informacion (posible lector frecuente)"
23278,20333,"sin informacion (posible lector frecuente)"
23279,20334,"sin informacion (posible lector frecuente)"
23280,20335,"sin informacion (posible lector frecuente)"
23281,20336,"sin informacion (posible lector frecuente)"
23282,20337,"sin informacion (posible lector frecuente)"
23283,20338,"sin informacion (posible lector frecuente)"
23284,20339,"sin informacion (posible lector frecuente)"
23285,20340,"sin informacion (posible lector frecuente)"
23286,20341,"sin informacion (posible lector frecuente)"
23287,20342,"sin informacion (posible lector frecuente)"
23288,20344,"sin informacion (posible lector frecuente)"
23289,20345,"sin informacion (posible lector frecuente)"
23290,20346,"sin informacion (posible lector frecuente)"
23291,20347,"sin informacion (posible lector frecuente)"
23292,20348,"sin informacion (posible lector frecuente)"
23293,20350,"sin informacion (posible lector frecuente)"
23294,20351,"sin informacion (posible lector frecuente)"
23295,20352,"sin informacion (posible lector frecuente)"
23296,20353,"sin informacion (posible lector frecuente)"
23297,20357,"sin informacion (posible lector frecuente)"
23298,20358,"sin informacion (posible lector frecuente)"
23299,20359,"sin informacion (posible lector frecuente)"
23300,20360,"sin informacion (posible lector frecuente)"
23301,20361,"sin informacion (posible lector frecuente)"
23302,20362,"sin informacion (posible lector frecuente)"
23303,20363,"sin informacion (posible lector frecuente)"
23304,20364,"sin informacion (posible lector frecuente)"
23305,20365,"sin informacion (posible lector frecuente)"
23306,20366,"sin informacion (posible lector frecuente)"
23307,20367,"sin informacion (posible lector frecuente)"
23308,20368,"sin informacion (posible lector frecuente)"
23309,20369,"sin informacion (posible lector frecuente)"
23310,20370,"sin informacion (posible lector frecuente)"
23311,20371,"sin informacion (posible lector frecuente)"
23312,20372,"sin informacion (posible lector frecuente)"
23313,20373,"sin informacion (posible lector frecuente)"
23314,20374,"sin informacion (posible lector frecuente)"
23315,20375,"sin informacion (posible lector frecuente)"
23316,20376,"sin informacion (posible lector frecuente)"
23317,20377,"sin informacion (posible lector frecuente)"
23318,20378,"sin informacion (posible lector frecuente)"
23319,20379,"sin informacion (posible lector frecuente)"
23320,20380,"sin informacion (posible lector frecuente)"
23321,20381,"sin informacion (posible lector frecuente)"
23322,20382,"sin informacion (posible lector frecuente)"
23323,20383,"sin informacion (posible lector frecuente)"
23324,20384,"sin informacion (posible lector frecuente)"
23325,20386,"sin informacion (posible lector frecuente)"
23326,20387,"sin informacion (posible lector frecuente)"
23327,20388,"sin informacion (posible lector frecuente)"
23328,20389,"sin informacion (posible lector frecuente)"
23329,20390,"sin informacion (posible lector frecuente)"
23330,20392,"sin informacion (posible lector frecuente)"
23331,20393,"sin informacion (posible lector frecuente)"
23332,20395,"sin informacion (posible lector frecuente)"
23333,20396,"sin informacion (posible lector frecuente)"
23334,20397,"sin informacion (posible lector frecuente)"
23335,20398,"sin informacion (posible lector frecuente)"
23336,20399,"sin informacion (posible lector frecuente)"
23337,20400,"sin informacion (posible lector frecuente)"
23338,20401,"sin informacion (posible lector frecuente)"
23339,20402,"sin informacion (posible lector frecuente)"
23340,20403,"sin informacion (posible lector frecuente)"
23341,20404,"sin informacion (posible lector frecuente)"
23342,20405,"sin informacion (posible lector frecuente)"
23343,20406,"sin informacion (posible lector frecuente)"
23344,20407,"sin informacion (posible lector frecuente)"
23345,20408,"sin informacion (posible lector frecuente)"
23346,20409,"sin informacion (posible lector frecuente)"
