"id_rz_lectura","id_persona","razon_si_lectura"
42765,31786,"Apoyo a otro familiar"
42766,31787,"Apoyo a otro familiar"
42767,31788,"Apoyo a otro familiar"
42768,31789,"Apoyo a otro familiar"
42769,31790,"Apoyo a otro familiar"
42770,31791,"Apoyo a otro familiar"
42771,31793,"Apoyo a otro familiar"
42772,31794,"Apoyo a otro familiar"
42773,31795,"Apoyo a otro familiar"
42774,31796,"Apoyo a otro familiar"
42775,31797,"Apoyo a otro familiar"
42776,31800,"Apoyo a otro familiar"
42777,31803,"Apoyo a otro familiar"
42778,31804,"Apoyo a otro familiar"
42779,31806,"Apoyo a otro familiar"
42780,31807,"Apoyo a otro familiar"
42781,31810,"Apoyo a otro familiar"
42782,31811,"Apoyo a otro familiar"
42783,31812,"Apoyo a otro familiar"
42784,31813,"Apoyo a otro familiar"
42785,31814,"Apoyo a otro familiar"
42786,31815,"Apoyo a otro familiar"
42787,31819,"Apoyo a otro familiar"
42788,31821,"Apoyo a otro familiar"
42789,31822,"Apoyo a otro familiar"
42790,31823,"Apoyo a otro familiar"
42791,31824,"Apoyo a otro familiar"
42792,31825,"Apoyo a otro familiar"
42793,31827,"Apoyo a otro familiar"
42794,31828,"Apoyo a otro familiar"
42795,31829,"Apoyo a otro familiar"
42796,31830,"Apoyo a otro familiar"
42797,31833,"Apoyo a otro familiar"
42798,31834,"Apoyo a otro familiar"
42799,31835,"Apoyo a otro familiar"
42800,31840,"Apoyo a otro familiar"
42801,31841,"Apoyo a otro familiar"
42802,31842,"Apoyo a otro familiar"
42803,31843,"Apoyo a otro familiar"
42804,31844,"Apoyo a otro familiar"
42805,31845,"Apoyo a otro familiar"
42806,31846,"Apoyo a otro familiar"
42807,31847,"Apoyo a otro familiar"
42808,31848,"Apoyo a otro familiar"
42809,31850,"Apoyo a otro familiar"
42810,31855,"Apoyo a otro familiar"
42811,31856,"Apoyo a otro familiar"
42812,31865,"Apoyo a otro familiar"
42813,31866,"Apoyo a otro familiar"
42814,31867,"Apoyo a otro familiar"
42815,31868,"Apoyo a otro familiar"
42816,31869,"Apoyo a otro familiar"
42817,31870,"Apoyo a otro familiar"
42818,31871,"Apoyo a otro familiar"
42819,31872,"Apoyo a otro familiar"
42820,31873,"Apoyo a otro familiar"
42821,31874,"Apoyo a otro familiar"
42822,31875,"Apoyo a otro familiar"
42823,31876,"Apoyo a otro familiar"
42824,31877,"Apoyo a otro familiar"
42825,31878,"Apoyo a otro familiar"
42826,31879,"Apoyo a otro familiar"
42827,31880,"Apoyo a otro familiar"
42828,31881,"Apoyo a otro familiar"
42829,31882,"Apoyo a otro familiar"
42830,31883,"Apoyo a otro familiar"
42831,31884,"Apoyo a otro familiar"
42832,31885,"Apoyo a otro familiar"
42833,31886,"Apoyo a otro familiar"
42834,31887,"Apoyo a otro familiar"
42835,31888,"Apoyo a otro familiar"
42836,31889,"Apoyo a otro familiar"
42837,31890,"Apoyo a otro familiar"
42838,31891,"Apoyo a otro familiar"
42839,31892,"Apoyo a otro familiar"
42840,31896,"Apoyo a otro familiar"
42841,31897,"Apoyo a otro familiar"
42842,31898,"Apoyo a otro familiar"
42843,31900,"Apoyo a otro familiar"
42844,31902,"Apoyo a otro familiar"
42845,31905,"Apoyo a otro familiar"
42846,31906,"Apoyo a otro familiar"
42847,31907,"Apoyo a otro familiar"
42848,31908,"Apoyo a otro familiar"
42849,31910,"Apoyo a otro familiar"
42850,31911,"Apoyo a otro familiar"
42851,31913,"Apoyo a otro familiar"
42852,31914,"Apoyo a otro familiar"
42853,31915,"Apoyo a otro familiar"
42854,31916,"Apoyo a otro familiar"
42855,31918,"Apoyo a otro familiar"
42856,31919,"Apoyo a otro familiar"
42857,31921,"Apoyo a otro familiar"
42858,31922,"Apoyo a otro familiar"
42859,31923,"Apoyo a otro familiar"
42860,31924,"Apoyo a otro familiar"
42861,31928,"Apoyo a otro familiar"
42862,31936,"Apoyo a otro familiar"
42863,31937,"Apoyo a otro familiar"
42864,31939,"Apoyo a otro familiar"
42865,31940,"Apoyo a otro familiar"
42866,31941,"Apoyo a otro familiar"
42867,31942,"Apoyo a otro familiar"
42868,31943,"Apoyo a otro familiar"
42869,31944,"Apoyo a otro familiar"
42870,31946,"Apoyo a otro familiar"
42871,31947,"Apoyo a otro familiar"
42872,31948,"Apoyo a otro familiar"
42873,31949,"Apoyo a otro familiar"
42874,31950,"Apoyo a otro familiar"
42875,31952,"Apoyo a otro familiar"
42876,31953,"Apoyo a otro familiar"
42877,31954,"Apoyo a otro familiar"
42878,31955,"Apoyo a otro familiar"
42879,31956,"Apoyo a otro familiar"
42880,31957,"Apoyo a otro familiar"
42881,31958,"Apoyo a otro familiar"
42882,31959,"Apoyo a otro familiar"
42883,31960,"Apoyo a otro familiar"
42884,31962,"Apoyo a otro familiar"
42885,31963,"Apoyo a otro familiar"
42886,31964,"Apoyo a otro familiar"
42887,31965,"Apoyo a otro familiar"
42888,31966,"Apoyo a otro familiar"
42889,31967,"Apoyo a otro familiar"
42890,31970,"Apoyo a otro familiar"
42891,31972,"Apoyo a otro familiar"
42892,31973,"Apoyo a otro familiar"
42893,31974,"Apoyo a otro familiar"
42894,31975,"Apoyo a otro familiar"
42895,31978,"Apoyo a otro familiar"
42896,31979,"Apoyo a otro familiar"
42897,31980,"Apoyo a otro familiar"
42898,31988,"Apoyo a otro familiar"
42899,31989,"Apoyo a otro familiar"
42900,32016,"Apoyo a otro familiar"
42901,32020,"Apoyo a otro familiar"
42902,32024,"Apoyo a otro familiar"
42903,32028,"Apoyo a otro familiar"
42904,32030,"Apoyo a otro familiar"
42905,32032,"Apoyo a otro familiar"
42906,32035,"Apoyo a otro familiar"
42907,32036,"Apoyo a otro familiar"
42908,32037,"Apoyo a otro familiar"
42909,32047,"Apoyo a otro familiar"
42910,32048,"Apoyo a otro familiar"
42911,32050,"Apoyo a otro familiar"
42912,32053,"Apoyo a otro familiar"
42913,32054,"Apoyo a otro familiar"
42914,32055,"Apoyo a otro familiar"
42915,32056,"Apoyo a otro familiar"
42916,32057,"Apoyo a otro familiar"
42917,32058,"Apoyo a otro familiar"
42918,32059,"Apoyo a otro familiar"
42919,32061,"Apoyo a otro familiar"
42920,32062,"Apoyo a otro familiar"
42921,32063,"Apoyo a otro familiar"
42922,32064,"Apoyo a otro familiar"
42923,32065,"Apoyo a otro familiar"
42924,32067,"Apoyo a otro familiar"
42925,32068,"Apoyo a otro familiar"
42926,32070,"Apoyo a otro familiar"
42927,32071,"Apoyo a otro familiar"
42928,32074,"Apoyo a otro familiar"
42929,32075,"Apoyo a otro familiar"
42930,32076,"Apoyo a otro familiar"
42931,32078,"Apoyo a otro familiar"
42932,32080,"Apoyo a otro familiar"
42933,32081,"Apoyo a otro familiar"
42934,32085,"Apoyo a otro familiar"
42935,32086,"Apoyo a otro familiar"
42936,32087,"Apoyo a otro familiar"
42937,32088,"Apoyo a otro familiar"
42938,32089,"Apoyo a otro familiar"
42939,32091,"Apoyo a otro familiar"
42940,32092,"Apoyo a otro familiar"
42941,32094,"Apoyo a otro familiar"
42942,32096,"Apoyo a otro familiar"
42943,32100,"Apoyo a otro familiar"
42944,32103,"Apoyo a otro familiar"
42945,32105,"Apoyo a otro familiar"
42946,32106,"Apoyo a otro familiar"
42947,32113,"Apoyo a otro familiar"
42948,32115,"Apoyo a otro familiar"
42949,32116,"Apoyo a otro familiar"
42950,32117,"Apoyo a otro familiar"
42951,32118,"Apoyo a otro familiar"
42952,32119,"Apoyo a otro familiar"
42953,32129,"Apoyo a otro familiar"
42954,32131,"Apoyo a otro familiar"
42955,32132,"Apoyo a otro familiar"
42956,32133,"Apoyo a otro familiar"
42957,32134,"Apoyo a otro familiar"
42958,32135,"Apoyo a otro familiar"
42959,32140,"Apoyo a otro familiar"
42960,32141,"Apoyo a otro familiar"
42961,32142,"Apoyo a otro familiar"
42962,32143,"Apoyo a otro familiar"
42963,32144,"Apoyo a otro familiar"
42964,32145,"Apoyo a otro familiar"
42965,32146,"Apoyo a otro familiar"
42966,32147,"Apoyo a otro familiar"
42967,32148,"Apoyo a otro familiar"
42968,32149,"Apoyo a otro familiar"
42969,32150,"Apoyo a otro familiar"
42970,32151,"Apoyo a otro familiar"
42971,32152,"Apoyo a otro familiar"
42972,32153,"Apoyo a otro familiar"
42973,32154,"Apoyo a otro familiar"
42974,32155,"Apoyo a otro familiar"
42975,32156,"Apoyo a otro familiar"
42976,32157,"Apoyo a otro familiar"
42977,32158,"Apoyo a otro familiar"
42978,32159,"Apoyo a otro familiar"
42979,32160,"Apoyo a otro familiar"
42980,32162,"Apoyo a otro familiar"
42981,32163,"Apoyo a otro familiar"
42982,32164,"Apoyo a otro familiar"
42983,32165,"Apoyo a otro familiar"
42984,32172,"Apoyo a otro familiar"
42985,32177,"Apoyo a otro familiar"
42986,32185,"Apoyo a otro familiar"
42987,32187,"Apoyo a otro familiar"
42988,32191,"Apoyo a otro familiar"
42989,32194,"Apoyo a otro familiar"
42990,32196,"Apoyo a otro familiar"
42991,32198,"Apoyo a otro familiar"
42992,32199,"Apoyo a otro familiar"
42993,32201,"Apoyo a otro familiar"
42994,32207,"Apoyo a otro familiar"
42995,32208,"Apoyo a otro familiar"
42996,32209,"Apoyo a otro familiar"
42997,32211,"Apoyo a otro familiar"
42998,32212,"Apoyo a otro familiar"
42999,32213,"Apoyo a otro familiar"
43000,32214,"Apoyo a otro familiar"
43001,32218,"Apoyo a otro familiar"
43002,32219,"Apoyo a otro familiar"
43003,32220,"Apoyo a otro familiar"
43004,32221,"Apoyo a otro familiar"
43005,32222,"Apoyo a otro familiar"
43006,32223,"Apoyo a otro familiar"
43007,32224,"Apoyo a otro familiar"
43008,32225,"Apoyo a otro familiar"
43009,32226,"Apoyo a otro familiar"
43010,32227,"Apoyo a otro familiar"
43011,32228,"Apoyo a otro familiar"
43012,32229,"Apoyo a otro familiar"
43013,32232,"Apoyo a otro familiar"
43014,32233,"Apoyo a otro familiar"
43015,32235,"Apoyo a otro familiar"
43016,32236,"Apoyo a otro familiar"
43017,32238,"Apoyo a otro familiar"
43018,32239,"Apoyo a otro familiar"
43019,32244,"Apoyo a otro familiar"
43020,32260,"Apoyo a otro familiar"
43021,32274,"Apoyo a otro familiar"
43022,32276,"Apoyo a otro familiar"
43023,32282,"Apoyo a otro familiar"
43024,32285,"Apoyo a otro familiar"
43025,32308,"Apoyo a otro familiar"
43026,32310,"Apoyo a otro familiar"
43027,32312,"Apoyo a otro familiar"
43028,32313,"Apoyo a otro familiar"
43029,32314,"Apoyo a otro familiar"
43030,32316,"Apoyo a otro familiar"
43031,32319,"Apoyo a otro familiar"
43032,32321,"Apoyo a otro familiar"
43033,32322,"Apoyo a otro familiar"
43034,32323,"Apoyo a otro familiar"
43035,32324,"Apoyo a otro familiar"
43036,32327,"Apoyo a otro familiar"
43037,32329,"Apoyo a otro familiar"
43038,32330,"Apoyo a otro familiar"
43039,32332,"Apoyo a otro familiar"
43040,32336,"Apoyo a otro familiar"
43041,32339,"Apoyo a otro familiar"
43042,32340,"Apoyo a otro familiar"
43043,32341,"Apoyo a otro familiar"
43044,32342,"Apoyo a otro familiar"
43045,32344,"Apoyo a otro familiar"
43046,32346,"Apoyo a otro familiar"
43047,32348,"Apoyo a otro familiar"
43048,32351,"Apoyo a otro familiar"
43049,32354,"Apoyo a otro familiar"
43050,32355,"Apoyo a otro familiar"
43051,32356,"Apoyo a otro familiar"
43052,32357,"Apoyo a otro familiar"
43053,32358,"Apoyo a otro familiar"
43054,32359,"Apoyo a otro familiar"
43055,32360,"Apoyo a otro familiar"
43056,32361,"Apoyo a otro familiar"
43057,32363,"Apoyo a otro familiar"
43058,32364,"Apoyo a otro familiar"
43059,32365,"Apoyo a otro familiar"
43060,32366,"Apoyo a otro familiar"
43061,32367,"Apoyo a otro familiar"
43062,32369,"Apoyo a otro familiar"
43063,32373,"Apoyo a otro familiar"
43064,32375,"Apoyo a otro familiar"
43065,32377,"Apoyo a otro familiar"
43066,32379,"Apoyo a otro familiar"
43067,32380,"Apoyo a otro familiar"
43068,32381,"Apoyo a otro familiar"
43069,32383,"Apoyo a otro familiar"
43070,32384,"Apoyo a otro familiar"
43071,32386,"Apoyo a otro familiar"
43072,32388,"Apoyo a otro familiar"
43073,32390,"Apoyo a otro familiar"
43074,32393,"Apoyo a otro familiar"
43075,32400,"Apoyo a otro familiar"
43076,32401,"Apoyo a otro familiar"
43077,32403,"Apoyo a otro familiar"
43078,32404,"Apoyo a otro familiar"
43079,32414,"Apoyo a otro familiar"
43080,32416,"Apoyo a otro familiar"
43081,32418,"Apoyo a otro familiar"
43082,32420,"Apoyo a otro familiar"
43083,32433,"Apoyo a otro familiar"
43084,32434,"Apoyo a otro familiar"
43085,32443,"Apoyo a otro familiar"
43086,32444,"Apoyo a otro familiar"
43087,32447,"Apoyo a otro familiar"
43088,32448,"Apoyo a otro familiar"
43089,32449,"Apoyo a otro familiar"
43090,32450,"Apoyo a otro familiar"
43091,32451,"Apoyo a otro familiar"
43092,32452,"Apoyo a otro familiar"
43093,32455,"Apoyo a otro familiar"
43094,32456,"Apoyo a otro familiar"
43095,32457,"Apoyo a otro familiar"
43096,32458,"Apoyo a otro familiar"
43097,32459,"Apoyo a otro familiar"
43098,32460,"Apoyo a otro familiar"
43099,32461,"Apoyo a otro familiar"
43100,32462,"Apoyo a otro familiar"
43101,32463,"Apoyo a otro familiar"
43102,32468,"Apoyo a otro familiar"
43103,32469,"Apoyo a otro familiar"
43104,32470,"Apoyo a otro familiar"
43105,32471,"Apoyo a otro familiar"
43106,32472,"Apoyo a otro familiar"
43107,32473,"Apoyo a otro familiar"
43108,32474,"Apoyo a otro familiar"
43109,32475,"Apoyo a otro familiar"
43110,32477,"Apoyo a otro familiar"
43111,32478,"Apoyo a otro familiar"
43112,32479,"Apoyo a otro familiar"
43113,32480,"Apoyo a otro familiar"
43114,32481,"Apoyo a otro familiar"
43115,32483,"Apoyo a otro familiar"
43116,32484,"Apoyo a otro familiar"
43117,32486,"Apoyo a otro familiar"
43118,32487,"Apoyo a otro familiar"
43119,32489,"Apoyo a otro familiar"
43120,32490,"Apoyo a otro familiar"
43121,32491,"Apoyo a otro familiar"
43122,32494,"Apoyo a otro familiar"
43123,32495,"Apoyo a otro familiar"
43124,32496,"Apoyo a otro familiar"
43125,32498,"Apoyo a otro familiar"
43126,32499,"Apoyo a otro familiar"
43127,32500,"Apoyo a otro familiar"
43128,32501,"Apoyo a otro familiar"
43129,32600,"Apoyo a otro familiar"
43130,32602,"Apoyo a otro familiar"
43131,32624,"Apoyo a otro familiar"
43132,32625,"Apoyo a otro familiar"
43133,32626,"Apoyo a otro familiar"
43134,32627,"Apoyo a otro familiar"
43135,32628,"Apoyo a otro familiar"
43136,32629,"Apoyo a otro familiar"
43137,32630,"Apoyo a otro familiar"
43138,32634,"Apoyo a otro familiar"
43139,32635,"Apoyo a otro familiar"
43140,32636,"Apoyo a otro familiar"
43141,32638,"Apoyo a otro familiar"
43142,32639,"Apoyo a otro familiar"
43143,32640,"Apoyo a otro familiar"
43144,32641,"Apoyo a otro familiar"
43145,32642,"Apoyo a otro familiar"
43146,32643,"Apoyo a otro familiar"
43147,32644,"Apoyo a otro familiar"
43148,32645,"Apoyo a otro familiar"
43149,32650,"Apoyo a otro familiar"
43150,32651,"Apoyo a otro familiar"
43151,32656,"Apoyo a otro familiar"
43152,32657,"Apoyo a otro familiar"
43153,32659,"Apoyo a otro familiar"
43154,32660,"Apoyo a otro familiar"
43155,32661,"Apoyo a otro familiar"
43156,32662,"Apoyo a otro familiar"
43157,32664,"Apoyo a otro familiar"
43158,32668,"Apoyo a otro familiar"
43159,32669,"Apoyo a otro familiar"
43160,32670,"Apoyo a otro familiar"
43161,32671,"Apoyo a otro familiar"
43162,32672,"Apoyo a otro familiar"
43163,32674,"Apoyo a otro familiar"
43164,32675,"Apoyo a otro familiar"
43165,32677,"Apoyo a otro familiar"
43166,32678,"Apoyo a otro familiar"
43167,32680,"Apoyo a otro familiar"
43168,32681,"Apoyo a otro familiar"
43169,32699,"Apoyo a otro familiar"
43170,32703,"Apoyo a otro familiar"
43171,32704,"Apoyo a otro familiar"
43172,32705,"Apoyo a otro familiar"
43173,32709,"Apoyo a otro familiar"
43174,32710,"Apoyo a otro familiar"
43175,32711,"Apoyo a otro familiar"
43176,32713,"Apoyo a otro familiar"
43177,32715,"Apoyo a otro familiar"
43178,32717,"Apoyo a otro familiar"
43179,32719,"Apoyo a otro familiar"
43180,32721,"Apoyo a otro familiar"
43181,32734,"Apoyo a otro familiar"
43182,32737,"Apoyo a otro familiar"
43183,32781,"Apoyo a otro familiar"
43184,32783,"Apoyo a otro familiar"
43185,32784,"Apoyo a otro familiar"
43186,32789,"Apoyo a otro familiar"
43187,32790,"Apoyo a otro familiar"
43188,32792,"Apoyo a otro familiar"
43189,32796,"Apoyo a otro familiar"
43190,32813,"Apoyo a otro familiar"
43191,32818,"Apoyo a otro familiar"
43192,32820,"Apoyo a otro familiar"
43193,32824,"Apoyo a otro familiar"
43194,32827,"Apoyo a otro familiar"
43195,32829,"Apoyo a otro familiar"
43196,32831,"Apoyo a otro familiar"
43197,32856,"Apoyo a otro familiar"
43198,32858,"Apoyo a otro familiar"
43199,32859,"Apoyo a otro familiar"
43200,32860,"Apoyo a otro familiar"
43201,32861,"Apoyo a otro familiar"
43202,32862,"Apoyo a otro familiar"
43203,32864,"Apoyo a otro familiar"
43204,32866,"Apoyo a otro familiar"
43205,32867,"Apoyo a otro familiar"
43206,32868,"Apoyo a otro familiar"
43207,32869,"Apoyo a otro familiar"
43208,32870,"Apoyo a otro familiar"
43209,32871,"Apoyo a otro familiar"
43210,32872,"Apoyo a otro familiar"
43211,32874,"Apoyo a otro familiar"
43212,32875,"Apoyo a otro familiar"
43213,32876,"Apoyo a otro familiar"
43214,32877,"Apoyo a otro familiar"
43215,32878,"Apoyo a otro familiar"
43216,32880,"Apoyo a otro familiar"
43217,32881,"Apoyo a otro familiar"
43218,32883,"Apoyo a otro familiar"
43219,32887,"Apoyo a otro familiar"
43220,32888,"Apoyo a otro familiar"
43221,32889,"Apoyo a otro familiar"
43222,32890,"Apoyo a otro familiar"
43223,32896,"Apoyo a otro familiar"
43224,32898,"Apoyo a otro familiar"
43225,32899,"Apoyo a otro familiar"
43226,32930,"Apoyo a otro familiar"
43227,32938,"Apoyo a otro familiar"
43228,32939,"Apoyo a otro familiar"
43229,32940,"Apoyo a otro familiar"
43230,32941,"Apoyo a otro familiar"
43231,32942,"Apoyo a otro familiar"
43232,32943,"Apoyo a otro familiar"
43233,32944,"Apoyo a otro familiar"
43234,32946,"Apoyo a otro familiar"
43235,32947,"Apoyo a otro familiar"
43236,32949,"Apoyo a otro familiar"
43237,32956,"Apoyo a otro familiar"
43238,32961,"Apoyo a otro familiar"
43239,32962,"Apoyo a otro familiar"
43240,32963,"Apoyo a otro familiar"
43241,32974,"Apoyo a otro familiar"
43242,32976,"Apoyo a otro familiar"
43243,32979,"Apoyo a otro familiar"
43244,32982,"Apoyo a otro familiar"
43245,32983,"Apoyo a otro familiar"
43246,32985,"Apoyo a otro familiar"
43247,32990,"Apoyo a otro familiar"
43248,32993,"Apoyo a otro familiar"
43249,32995,"Apoyo a otro familiar"
43250,32997,"Apoyo a otro familiar"
43251,33002,"Apoyo a otro familiar"
43252,33007,"Apoyo a otro familiar"
43253,33008,"Apoyo a otro familiar"
43254,33015,"Apoyo a otro familiar"
43255,33029,"Apoyo a otro familiar"
43256,33040,"Apoyo a otro familiar"
43257,33044,"Apoyo a otro familiar"
43258,33057,"Apoyo a otro familiar"
43259,33086,"Apoyo a otro familiar"
43260,33090,"Apoyo a otro familiar"
43261,33096,"Apoyo a otro familiar"
43262,33107,"Apoyo a otro familiar"
43263,33121,"Apoyo a otro familiar"
43264,33139,"Apoyo a otro familiar"
43265,33161,"Apoyo a otro familiar"
43266,33166,"Apoyo a otro familiar"
43267,33167,"Apoyo a otro familiar"
43268,33171,"Apoyo a otro familiar"
43269,33174,"Apoyo a otro familiar"
43270,33177,"Apoyo a otro familiar"
43271,33178,"Apoyo a otro familiar"
43272,33189,"Apoyo a otro familiar"
43273,33238,"Apoyo a otro familiar"
43274,33239,"Apoyo a otro familiar"
43275,33287,"Apoyo a otro familiar"
43276,33399,"Apoyo a otro familiar"
43277,33400,"Apoyo a otro familiar"
43278,33408,"Apoyo a otro familiar"
43279,33410,"Apoyo a otro familiar"
43280,33411,"Apoyo a otro familiar"
43281,33412,"Apoyo a otro familiar"
43282,33413,"Apoyo a otro familiar"
43283,33414,"Apoyo a otro familiar"
43284,33415,"Apoyo a otro familiar"
43285,33422,"Apoyo a otro familiar"
43286,33423,"Apoyo a otro familiar"
43287,33424,"Apoyo a otro familiar"
43288,33425,"Apoyo a otro familiar"
43289,33426,"Apoyo a otro familiar"
43290,33427,"Apoyo a otro familiar"
43291,33428,"Apoyo a otro familiar"
43292,33429,"Apoyo a otro familiar"
43293,33433,"Apoyo a otro familiar"
43294,33434,"Apoyo a otro familiar"
43295,33435,"Apoyo a otro familiar"
43296,33436,"Apoyo a otro familiar"
43297,33437,"Apoyo a otro familiar"
43298,33438,"Apoyo a otro familiar"
43299,33441,"Apoyo a otro familiar"
43300,33443,"Apoyo a otro familiar"
43301,33446,"Apoyo a otro familiar"
43302,33447,"Apoyo a otro familiar"
43303,33451,"Apoyo a otro familiar"
43304,33452,"Apoyo a otro familiar"
43305,33453,"Apoyo a otro familiar"
43306,33454,"Apoyo a otro familiar"
43307,33455,"Apoyo a otro familiar"
43308,33456,"Apoyo a otro familiar"
43309,33457,"Apoyo a otro familiar"
43310,33458,"Apoyo a otro familiar"
43311,33459,"Apoyo a otro familiar"
43312,33460,"Apoyo a otro familiar"
43313,33461,"Apoyo a otro familiar"
43314,33462,"Apoyo a otro familiar"
43315,33464,"Apoyo a otro familiar"
43316,33465,"Apoyo a otro familiar"
